Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
3,8,117,50.9,0.316478,0.006342,0.515917,-0.39962,3.875508
3,8,117,51.9,0.316235,0.006341,0.515915,-0.399553,3.876373
3,8,119,52.34,0.421174,0.008463,0.518038,-0.45774,3.716748
3,8,119,53.34,1.080558,0.021898,0.531473,-0.735234,2.777097
3,8,124,53.5,1.160226,0.022846,0.53242,-0.750935,2.716431
3,8,124,54.5,1.095937,0.021618,0.531192,-0.715739,2.998575
3,8,126,54.63,1.093585,0.021591,0.531165,-0.71371,3.016192
3,8,128,55.54,1.429468,0.028,0.537574,-0.816925,2.791736
3,8,128,56.54,1.434438,0.028365,0.53794,-0.819653,2.892431
3,8,130,57.11,1.423139,0.02796,0.537534,-0.814211,2.851014
3,8,130,58.11,1.407742,0.030038,0.539612,-0.853171,3.176819
3,8,131,58.83,1.193167,0.023514,0.533088,-0.7566,2.947916
3,8,132,59.21,1.176072,0.023209,0.532784,-0.752166,2.961469
3,8,134,59.5,1.023519,0.02031,0.529884,-0.710688,2.718553
3,8,136,59.81,0.551831,0.011005,0.520579,-0.520771,4.251742
3,8,138,60.13,0.481961,0.009622,0.519197,-0.482385,4.08378
3,8,139,60.74,0.48205,0.009631,0.519205,-0.482575,4.084706
3,8,139,61.74,0.477014,0.009943,0.519518,-0.488992,4.108196
3,8,139,62.74,0.441381,0.008938,0.518513,-0.463758,3.971367
3,8,141,62.9,0.433284,0.008659,0.518234,-0.45663,3.936714
3,8,143,63.04,0.433284,0.008659,0.518234,-0.456636,3.93671
3,8,143,64.04,0.433264,0.008667,0.518241,-0.45682,3.936499
3,8,144,64.55,0.432879,0.008652,0.518227,-0.456458,3.936463
3,8,144,65.55,0.39632,0.007981,0.517555,-0.439304,3.923194
3,8,144,66.55,0.358508,0.00719,0.516764,-0.418309,3.894197
3,8,148,66.72,0.309002,0.006191,0.515766,-0.382493,3.791667
3,8,148,67.72,0.309004,0.006194,0.515768,-0.382564,3.791647
3,8,149,67.96,0.309005,0.006191,0.515766,-0.382493,3.791667
3,8,151,68.89,0.120852,0.002431,0.512006,-0.241543,4.030907
3,8,151,69.89,0.120748,0.00243,0.512004,-0.241469,4.030704
3,8,153,70.13,0.120723,0.002428,0.512003,-0.241397,4.03066
3,8,153,71.13,0.120723,0.002429,0.512003,-0.241442,4.030658
3,8,157,71.37,0.120723,0.002428,0.512003,-0.241397,4.03066
3,8,157,72.37,0.120724,0.002429,0.512004,-0.241444,4.030658
3,8,159,72.62,0.120723,0.002428,0.512003,-0.241397,4.03066
3,8,159,73.62,0.12072,0.00243,0.512005,-0.2415,4.030627
3,8,160,74.17,0.119489,0.002406,0.511981,-0.240283,4.028605
3,8,163,74.62,0.04465,8.99e-4,0.510474,-0.146013,3.863807
3,8,164,74.75,0.044164,8.9e-4,0.510464,-0.145256,3.862431
3,8,167,75.07,0.031839,6.42e-4,0.510216,-0.123992,3.846291
3,8,172,75.52,0.032099,6.48e-4,0.510222,-0.124567,3.847214
3,8,172,76.52,0.061753,0.001341,0.510916,-0.177214,3.907656
3,8,172,77.52,0.092259,0.001903,0.511477,-0.20962,3.901166
3,8,179,77.76,0.098687,0.001986,0.51156,-0.213886,3.8927
3,8,182,78.33,0.105127,0.002115,0.51169,-0.219933,3.949165
3,8,187,78.37,0.09801,0.001974,0.511549,-0.213413,3.964226
3,8,188,78.83,0.138709,0.002884,0.512459,-0.258429,4.219508
3,8,188,79.83,0.350447,0.007493,0.517067,-0.415525,4.619
3,8,189,80.46,0.491394,0.009821,0.519396,-0.475469,4.795971
3,8,189,81.46,0.720651,0.014512,0.524086,-0.576886,5.423332
3,8,190,81.7,0.767352,0.015235,0.524809,-0.591191,5.500276
3,8,190,82.7,0.86312,0.017143,0.526717,-0.624197,5.432865
3,8,192,82.86,0.875911,0.017348,0.526923,-0.627611,5.401556
3,8,193,83.77,0.880969,0.017446,0.52702,-0.630281,5.737731
3,8,193,84.77,0.880979,0.017457,0.527031,-0.630475,5.737386
3,8,196,85.15,1.137649,0.022418,0.531993,-0.715156,5.81641
3,8,196,86.15,1.03551,0.020693,0.530267,-0.683439,5.662345
3,8,197,86.52,0.988658,0.019559,0.529134,-0.663164,5.481452
3,8,197,87.52,1.138116,0.023145,0.53272,-0.722597,5.929469
3,8,199,87.9,1.150252,0.022676,0.532251,-0.715104,6.004661
3,8,199,88.9,1.355093,0.027248,0.536822,-0.781737,6.780073
3,8,200,89.46,1.423446,0.027878,0.537452,-0.791598,7.031637
3,8,202,89.72,1.457135,0.028871,0.538445,-0.805959,7.206273
3,8,203,89.94,1.912232,0.037121,0.546695,-0.91807,8.685272
3,8,206,90.46,1.855379,0.036047,0.545621,-0.907649,8.38819
3,8,209,91.13,2.170071,0.041915,0.551489,-0.975053,9.395897
3,8,209,92.13,1.373765,0.030006,0.539581,-0.825117,7.414652
3,8,211,92.83,0.46083,0.009204,0.518779,-0.458425,5.110143
3,8,212,93.29,0.450863,0.009023,0.518598,-0.453782,5.079141
3,8,212,94.29,0.178526,0.003912,0.513486,-0.298173,4.325381
3,8,212,95.29,0.020516,4.23e-4,0.509998,-0.097959,3.709653
3,8,215,95.45,0.034091,6.87e-4,0.510261,-0.124836,3.737247
3,8,215,96.45,0.034546,7e-4,0.510275,-0.126023,3.782844
3,8,216,97.04,0.034619,6.97e-4,0.510272,-0.125913,3.806957
3,8,217,97.64,0.033253,6.71e-4,0.510246,-0.123518,3.801367
3,8,217,98.64,0.046633,9.85e-4,0.510559,0.149708,3.301121
3,8,219,98.95,0.10853,0.002183,0.511758,0.223225,3.204048
3,8,220,99.67,0.108136,0.002176,0.51175,0.222835,3.204563
3,8,222,100.6,0.096560000000000007,0.001943,0.511518,0.211738,3.262218
3,8,224,101.35,0.067238,0.001354,0.510928,0.177195,3.24187
3,8,224,102.35,0.067238,0.001354,0.510929,0.177227,3.24187
3,8,228,102.6,0.161093,0.003263,0.512837,0.272352,3.168336
3,8,229,103.07,0.573116,0.011423,0.520997,0.507786,2.245294
3,8,229,104.07,0.571544,0.011441,0.521016,0.510704,2.283224
3,8,234,104.44,0.713943,0.014194,0.523768,0.573199,2.218695
3,8,234,105.44,0.568205,0.011749,0.521323,0.521068,2.240886
3,8,235,106.29,0.429121,0.00858,0.518155,0.44705,2.409168
3,8,235,107.29,0.411821,0.008368,0.517942,0.444393,2.278957
3,8,237,107.59,0.402568,0.008106,0.517681,0.438272,2.259182
3,8,238,108.11,0.442032,0.008839,0.518414,0.454113,2.334853
3,8,240,108.62,0.57825,0.011539,0.521114,0.51894,2.286114
3,8,240,109.62,0.618809,0.012424,0.521999,0.536629,2.41218
3,8,242,110.41,0.641505,0.012789,0.522363,0.543563,2.496808
3,8,243,111.32,0.258506,0.005186,0.514761,0.349757,3.585313
3,8,244,112.23,0.272769,0.005477,0.515051,0.357454,3.502884
3,8,244,113.23,0.578762,0.011858,0.521432,0.522744,3.719266
3,8,245,113.61,0.700043,0.013931,0.523505,0.566143,3.822173
3,8,246,113.96,0.803858,0.016048,0.525622,0.609384,3.775181
3,8,247,114.64,0.775803,0.015699,0.525273,0.602479,3.81629
3,8,248,115.07,0.820289,0.016689,0.526264,0.61931,4.170065
3,8,250,115.44,0.484824,0.010002,0.519576,0.483923,3.65639
3,8,250,116.44,0.506965,0.011148,0.520722,0.511057,3.742823
3,8,250,117.44,0.510681,0.011456,0.52103,0.518652,3.81516
3,8,250,118.44,0.494255,0.0108,0.520374,0.504671,3.886464
3,8,253,119.43,0.404818,0.008227,0.517801,0.439911,4.005005
3,9,4,0.01,0.052928,0.001066,0.51064,-0.158284,3.782548
3,9,4,1.01,0.052944,0.001066,0.510641,-0.158319,3.782544
3,9,5,1.09,0.051399,0.001036,0.51061,-0.155965,3.780031
3,9,6,1.46,0.011124,2.24e-4,0.509799,-0.071792,3.66434
3,9,6,2.46,0.020453,4.12e-4,0.509987,-0.097265,3.691772
3,9,7,2.48,0.019515,3.94e-4,0.509969,-0.095161,3.689769
3,9,8,2.94,0.001358,2.7e-5,0.509602,0.024992,3.484628
3,9,8,3.94,1.19e-4,2e-6,0.509577,0.007375,3.525888
3,9,8,4.94,2.25e-4,5e-6,0.509579,-0.01012,3.561342
3,9,9,5.74,0.001192,2.4e-5,0.509598,-0.023169,3.583929
3,9,9,6.74,0.001111,2.3e-5,0.509598,0.022667,3.511597
3,9,9,7.74,0.010247,2.11e-4,0.509786,0.068559,3.485418
3,9,11,8.23,0.005125,1.03e-4,0.509678,0.04852,3.539159
3,9,12,8.46,0.017627,3.55e-4,0.50993,0.089166,3.490108
3,9,12,9.46,0.01679,3.45e-4,0.509919,0.088383,3.529464
3,9,12,10.46,0.015739,3.23e-4,0.509897,0.086219,3.566984
3,9,13,11.31,0.015378,3.11e-4,0.509885,0.085339,3.596032
3,9,13,12.31,0.151931,0.003216,0.51279,0.277043,3.36496
3,9,15,12.35,0.398337,0.008351,0.517926,0.442668,3.457737
3,9,17,12.74,0.877601,0.017385,0.52696,0.634158,3.681807
3,9,17,13.74,0.902014,0.018303,0.527878,0.648443,3.734926
3,9,17,14.74,0.921771,0.018998,0.528572,0.659041,3.77756
3,9,17,15.74,0.935938,0.019431,0.529005,0.665434,3.817792
3,9,17,16.74,0.943611,0.019565,0.529139,0.667042,3.865024
3,9,18,16.84,0.943482,0.019554,0.529128,0.666809,3.870856
3,9,18,17.84,0.894142,0.01871,0.528285,0.652128,3.97154
3,9,18,18.84,0.84015,0.017574,0.527149,0.631912,4.102946
3,9,18,19.84,0.781467,0.016112,0.525686,0.604987,4.27352
3,9,19,20.17,0.767814,0.015742,0.525316,0.597959,4.354391
3,9,21,21.04,1.172797,0.023455,0.53303,0.730173,5.406664
3,9,21,22.04,1.363478,0.029436,0.53901,0.818102,5.299013
3,9,21,23.04,1.52413,0.033746,0.54332,0.87644,5.289876
3,9,21,24.04,1.643745,0.036134,0.545709,0.907754,5.292555
3,9,21,25.04,1.716879,0.036575,0.546149,0.914618,5.23779
3,9,21,26.04,1.740064,0.034944,0.544518,0.89623,5.084608
3,9,22,26.42,1.734636,0.033777,0.543352,0.882316,4.997002
3,9,22,27.42,1.622052,0.031954,0.541528,0.856315,4.74007
3,9,24,28.31,2.196368,0.042422,0.551997,0.988938,3.965619
3,9,25,28.82,1.926407,0.037454,0.547028,0.931655,3.651622
3,9,26,29.71,1.110235,0.021942,0.531516,0.712301,4.709162
3,9,28,30.17,0.943808,0.01875,0.528324,0.658999,4.6615
3,9,28,31.17,0.718918,0.015353,0.524927,0.596172,4.40297
3,9,28,32.17,0.495743,0.01118,0.520754,0.509128,4.100893
3,9,28,33.17,0.292978,0.006657,0.516232,0.39371,3.805265
3,9,28,34.17,0.136339,0.002903,0.512477,0.260844,3.595052
3,9,30,34.38,0.111638,0.002328,0.511902,0.233772,3.567903
3,9,30,35.38,0.052778,0.001118,0.510692,0.162829,3.540579
3,9,30,36.38,0.014646,3.03e-4,0.509877,0.085398,3.526379
3,9,31,36.82,0.005493,1.11e-4,0.509685,0.051909,3.528518
3,9,32,37.51,0.003965,8e-5,0.509654,0.044054,3.531711
3,9,32,38.51,0.003965,8e-5,0.509654,0.044063,3.531711
3,9,33,38.79,0.003821,7.7e-5,0.509652,0.043255,3.531618
3,9,34,39.79,0.003059,6.2e-5,0.509636,-0.0384,3.5749050000000002
3,9,34,40.79,0.077307,0.001609,0.511184,-0.194751,3.658145
3,9,35,41.1,0.116432,0.002344,0.511919,-0.234825,3.678331
3,9,36,41.41,0.177601,0.003622,0.513197,-0.292487,3.854511
3,9,39,42.14,0.204886,0.004122,0.513696,-0.313478,3.998855
3,9,39,43.14,0.140736,0.002885,0.512459,-0.263005,3.708364
3,9,40,43.23,0.136197,0.002748,0.512323,-0.256733,3.690326
3,9,43,43.66,0.251589,0.005048,0.514623,-0.345454,4.172688
3,9,43,44.66,0.27821,0.00569,0.51526400000000006,-0.367047,4.282355
3,9,43,45.66,0.30151,0.006147,0.515722,-0.381864,4.380749
3,9,45,46.55,0.318797,0.006385,0.51596,-0.389542,4.45115
3,9,47,46.66,0.322564,0.006468,0.516043,-0.391869,4.45549
3,9,48,46.82,0.381204,0.007727,0.517302,-0.425975,4.497774
3,9,48,47.82,0.481481,0.01037,0.519945,-0.49314,4.942341
3,9,49,48.23,0.511196,0.010952,0.520526,-0.506897,5.06923
3,9,50,49.15,0.506792,0.010543,0.520117,-0.500613,5.27301
3,9,53,49.63,0.865318,0.017145,0.526719,-0.643455,4.038611
3,9,54,50.08,0.777193,0.015424,0.524998,-0.607599,3.991901
3,9,57,50.53,0.736421,0.014628,0.524203,-0.587509,4.013579
3,9,57,51.53,0.778934,0.0156,0.525175,-0.610323,4.271356
3,9,57,52.53,0.817653,0.01627,0.525845,-0.628646,4.45008
3,9,59,52.76,0.825339,0.016368,0.525943,-0.631987,4.476352
3,9,59,53.76,0.7992,0.015853,0.525428,-0.622785,4.562836
3,9,60,53.79,0.799466,0.015858,0.525432,-0.623009,4.557472
3,9,61,54.24,0.85142,0.017063,0.526638,-0.650996,4.170062
3,9,63,54.69,1.213725,0.023884,0.533459,-0.769735,2.85249
3,9,65,54.82,1.292808,0.025387,0.534961,-0.788606,2.772092
3,9,65,55.82,1.292799,0.025399,0.534973,-0.788765,2.772207
3,9,67,56.11,1.28898,0.02533,0.534905,-0.787657,2.771634
3,9,83,56.56,1.087757,0.02145,0.531024,-0.721326,2.793753
3,9,84,57.36,1.09247,0.021555,0.53113,-0.723072,2.790348
3,9,96,57.89,1.310665,0.025728,0.53530199999999994,-0.792678,2.380394
3,9,104,58.4,0.946261,0.019786,0.52936,-0.696539,2.578197
3,9,105,58.42,0.558181,0.01113,0.520704,-0.524285,2.913819
3,9,105,59.42,0.558292,0.011405,0.52098,-0.531121,2.900953
3,9,105,60.42,0.548367,0.011242,0.520817,-0.527662,2.902738
3,9,105,61.42,0.528199,0.010616,0.520191,-0.513108,2.921088
3,9,106,61.64,0.522712,0.010427,0.520001,-0.508593,2.927661
3,9,115,62.64,0.499501,0.009986,0.519561,-0.49413,3.133204
3,9,115,63.64,0.666428,0.014178,0.523752,-0.584578,2.791967
3,9,118,64.62,0.755881,0.015013,0.524587,-0.600844,2.757912
3,9,118,65.62,0.718844,0.014583,0.524158,-0.595981,2.792453
3,9,121,66.47,0.665391,0.013235,0.522809,-0.573404,2.757749
3,9,121,67.47,0.665364,0.013255,0.52283,-0.573794,2.758027
3,9,125,68.42,0.470282,0.009399,0.518973,-0.479512,2.894125
3,9,125,69.42,0.437897,0.009086,0.518661,-0.471352,2.894409
3,9,126,70.32,0.382271,0.007647,0.517222,-0.432376,2.933977
3,9,126,71.32,0.382264,0.007652,0.517226,-0.432486,2.934034
3,9,128,71.69,0.382469,0.007654,0.517229,-0.432562,2.934677
3,9,128,72.69,0.397097,0.008139,0.517713,-0.445184,2.99673
3,9,128,73.69,0.401074,0.008159,0.517734,-0.445264,3.03922
3,9,130,74.27,0.398661,0.007972,0.517547,-0.439941,3.052611
3,9,135,74.38,0.399291,0.007986,0.517561,-0.440298,3.052583
3,9,135,75.38,0.460763,0.009229,0.518804,-0.471507,3.058928
3,9,137,75.66,0.476667,0.009517,0.519092,-0.478447,3.061951
3,9,137,76.66,0.47271,0.009444,0.519019,-0.473655,3.008856
3,9,138,77.01,0.471681,0.009419,0.518993,-0.472169,2.988002
3,9,139,77.46,0.471377,0.009422,0.518997,-0.472251,2.987807
3,9,139,78.46,0.410304,0.008587,0.518162,-0.450255,2.905235
3,9,140,78.97,0.354962,0.007107,0.516681,-0.408984,2.833221
3,9,141,79.52,0.263943,0.005294,0.514869,-0.353527,3.01072
3,9,141,80.52,0.358826,0.007214,0.516788,-0.412905,3.027424
3,9,142,80.79,0.3841,0.007683,0.517258,-0.426239,3.031927
3,9,143,80.88,0.387207,0.007756,0.517331,-0.428262,3.026378
3,9,144,81.7,0.626539,0.012485,0.52206,-0.543272,2.676398
3,9,146,82.37,0.578983,0.011536,0.521111,-0.51831,2.432898
3,9,147,83.28,0.556863,0.0111,0.520675,-0.509511,2.391652
3,9,148,84.02,0.556817,0.011099,0.520674,-0.509486,2.391677
3,9,149,84.15,0.557929,0.011129,0.520703,-0.510125,2.390952
3,9,149,85.15,0.667529,0.013824,0.523398,-0.565863,2.329067
3,9,149,86.15,0.757814,0.015553,0.525127,-0.598351,2.310789
3,9,150,86.85,0.80428,0.015966,0.525541,-0.605203,2.342839
3,9,151,87.76,0.948662,0.01877,0.528345,-0.658,2.397939
3,9,151,88.76,0.645655,0.013012,0.522586,-0.548391,2.516535
3,9,152,88.95,0.588028,0.01172,0.521295,-0.520952,2.532242
3,9,152,89.95,0.405854,0.008325,0.517899,-0.439895,2.564825
3,9,158,90.56,0.17927,0.003602,0.513177,-0.291415,2.461934
3,9,158,91.56,0.28224,0.005706,0.515281,-0.365751,2.274695
3,9,160,91.93,0.330023,0.006612,0.516186,-0.393255,2.298444
3,9,160,92.93,0.406265,0.008271,0.517846,-0.438333,2.229821
3,9,161,93.05,0.416681,0.008484,0.518059,-0.443866,2.219702
3,9,161,94.05,0.638616,0.012759,0.522333,-0.549238,1.997868
3,9,162,94.11,0.647171,0.012878,0.522452,-0.552012,1.991518
3,9,163,94.42,0.587626,0.01179,0.521365,-0.527433,1.980436
3,9,164,94.6,0.307954,0.006174,0.515748,-0.382024,2.89886
3,9,165,95.02,0.200842,0.004033,0.513607,-0.310371,3.087062
3,9,165,96.02,0.200841,0.004039,0.513613,-0.310588,3.087112
3,9,167,96.92,0.148419,0.002983,0.512558,-0.264188,2.995238
3,9,168,97.07,0.152054,0.003057,0.512632,-0.267899,3.010999
3,9,169,97.63,0.164675,0.00334,0.512915,-0.284445,3.226534
3,9,170,97.87,0.018074,3.64e-4,0.509939,-0.092596,3.6151
3,9,170,98.87,0.014432,2.99e-4,0.509874,-0.083928,3.586
3,9,173,99.84,0.010438,2.1e-4,0.509785,-0.070521,3.55869
3,9,173,100.84,6.01e-4,1.2e-5,0.509587,0.01718,3.540154
3,9,176,100.95,0.001248,2.5e-5,0.5096,0.024782,3.540122
3,9,176,101.95,0.028592,5.97e-4,0.510171,-0.119367,3.456609
3,9,177,102.24,0.049184,9.91e-4,0.510565,-0.153343,3.403079
3,9,177,103.24,0.049184,9.91e-4,0.510565,-0.153367,3.403079
3,9,178,103.45,0.047368,9.56e-4,0.510531,-0.150675,3.4059
3,9,179,104.26,0.019536,4.17e-4,0.509992,0.099115,3.593001
3,9,179,105.26,0.055934,0.001206,0.51078,0.16834,3.617898
3,9,179,106.26,0.104367,0.002121,0.511695,0.222968,3.637836
3,9,182,106.39,0.077886,0.001568,0.511143,0.192029,3.664337
3,9,183,106.78,0.066247,0.001358,0.510933,0.178728,3.674535
3,9,184,107.53,0.006919,1.46e-4,0.50972,0.057995,3.617348
3,9,184,108.53,0.00842,1.82e-4,0.509756,0.06461,3.643905
3,9,185,109.25,0.009028,1.88e-4,0.509763,0.065722,3.659953
3,9,186,109.34,0.008688,1.81e-4,0.509756,0.064504,3.658283
3,9,189,110.05,0.080088,0.001613,0.511187,0.192267,3.634322
3,9,190,110.37,0.116149,0.002338,0.511912,0.231847,3.649469
3,9,190,111.37,0.135075,0.002785,0.512359,0.253069,3.633815
3,9,193,112.25,0.145568,0.002929,0.512504,0.260107,3.614359
3,9,193,113.25,0.034893,7.2e-4,0.510294,0.12961,3.529902
3,9,194,113.46,0.021073,4.25e-4,0.509999,0.099703,3.523864
3,9,194,114.46,0.019362,3.96e-4,0.50997,0.096141,3.536248
3,9,194,115.46,0.017466,3.55e-4,0.50993,0.091097,3.546538
3,9,196,115.71,0.017037,3.45e-4,0.509919,0.089802,3.549244
3,9,197,116.51,0.020631,4.16e-4,0.509991,0.099304,3.598277
3,9,199,117.14,0.020922,4.22e-4,0.509996,0.100556,3.630826
3,9,200,118.05,0.019853,4.01e-4,0.509976,0.100322,3.592342
3,9,201,118.5,0.001183,2.4e-5,0.509598,-0.024387,3.548507
3,9,202,118.95,2.8e-5,1e-6,0.509575,0.003772,3.541872
3,9,203,119.4,0.006482,1.31e-4,0.509705,0.057251,3.560394
3,9,205,119.95,0.01099,2.26e-4,0.509801,0.074855,3.594074
3,9,205,120.95,0.05781,0.001181,0.510756,0.169791,3.752405
3,9,206,121.22,0.077852,0.001572,0.511147,0.195543,3.811725
3,9,207,121.76,0.299462,0.006071,0.515645,0.381666,4.419846
3,9,208,122.36,0.3307,0.006728,0.516303,0.400969,4.472327
3,9,208,123.36,0.353993,0.007164,0.516738,0.411214,4.520548
3,9,209,123.84,0.361905,0.007251,0.516825,0.412923,4.5259
3,9,209,124.84,0.270115,0.005645,0.515219,0.364309,4.270465
3,9,209,125.84,0.178308,0.003662,0.513237,0.293845,3.996487
3,9,210,126.15,0.149612,0.003018,0.512592,0.266893,3.913444
3,9,211,126.47,0.058806,0.001185,0.51076,0.166518,3.690032
3,9,212,127.17,0.050068,0.001009,0.510583,0.152974,3.614498
3,9,212,128.17,0.050319,0.001013,0.510588,0.153319,3.614598
3,9,220,128.19,0.002108,4.2e-5,0.509617,-0.03104,3.518365
3,10,1,0.01,0.227026,0.004556,0.514131,-0.328429,4.326874
3,10,2,0.16,0.227026,0.004556,0.514131,-0.328431,4.326874
3,10,3,0.94,0.22725,0.004561,0.514135,-0.328576,4.325692
3,10,4,1.8,0.247361,0.004969,0.514544,-0.341813,4.209822
3,10,5,1.89,0.248416,0.004992,0.514566,-0.342572,4.208888
3,10,5,2.89,0.255181,0.005188,0.514762,-0.348849,4.130218
3,10,5,3.89,0.258687,0.005226,0.5148,-0.350095,4.019945
3,10,7,4.3,0.488234,0.009749,0.519323,-0.478566,4.352045
3,10,7,5.3,0.410699,0.008377,0.517952,-0.441767,4.247872
3,10,7,6.3,0.336163,0.006911,0.516486,-0.399765,4.119253
3,10,8,7.02,0.286564,0.005875,0.515449,-0.36778,4.018738
3,10,9,7.15,0.291078,0.006025,0.5156,-0.372424,3.991465
3,10,9,8.15,0.343118,0.007553,0.517127,-0.41705,3.763609
3,10,9,9.15,0.388224,0.008661,0.518235,-0.446754,3.53413
3,10,9,10.15,0.422932,0.009208,0.518783,-0.460866,3.321285
3,10,10,11.03,0.440961,0.009203,0.518777,-0.461005,3.15052
3,10,11,11.46,0.301513,0.006242,0.515816,-0.382422,3.239937
3,10,12,11.91,0.331506,0.006775,0.516349,-0.398469,3.027165
3,10,13,12.57,0.283861,0.005761,0.515335,-0.370011,2.994028
3,10,13,13.57,0.342436,0.007193,0.516768,-0.412809,2.906638
3,10,14,14.32,0.383658,0.008105,0.51768,-0.438085,2.831379
3,10,14,15.32,0.346231,0.007392,0.516967,-0.412569,3.044265
3,10,15,15.76,0.329156,0.006986,0.51656,-0.399151,3.112781
3,10,15,16.76,0.389645,0.008295,0.51787,-0.432742,3.04655
3,10,16,17.49,0.417034,0.008579,0.518154,-0.439011,3.012174
3,10,17,17.88,0.249233,0.00505,0.514624,-0.336425,3.611097
3,10,18,18.2,0.263355,0.005391,0.514965,-0.347447,3.554136
3,10,18,19.2,0.330865,0.006952,0.516526,-0.394433,3.641537
3,10,18,20.2,0.39073,0.007992,0.517567,-0.42415,3.772185
3,10,19,20.66,0.415278,0.008304,0.517879,-0.433277,3.834633
3,10,20,21.15,0.456658,0.009128,0.518703,-0.45279199999999997,3.810014
3,10,20,22.15,0.521454,0.010524,0.520099,-0.487509,3.928197
3,10,23,22.46,0.710475,0.014122,0.523697,-0.563063,3.529435
3,10,23,23.46,0.63553,0.012895,0.522469,-0.538094,3.524963
3,10,23,24.46,0.550746,0.011135,0.52071,-0.50031,3.543016
3,10,26,24.89,0.265311,0.00539,0.514964,-0.348389,3.739714
3,10,27,24.99,0.233638,0.004695,0.514269,-0.329377,3.819433
3,10,27,25.99,0.173407,0.003573,0.513148,-0.28719,3.792254
3,10,28,26.55,0.147277,0.003079,0.512654,-0.266512,3.78212
3,10,29,26.79,0.232612,0.004823,0.514398,-0.331974,3.922432
3,10,29,27.79,0.1796,0.003814,0.513388,-0.295581,3.862491
3,10,29,28.79,0.130785,0.002798,0.512373,-0.25361,3.805431
3,10,29,29.79,0.0882,0.001865,0.511439,-0.207462,3.751206
3,10,29,30.79,0.053549,0.001096,0.51067,-0.159436,3.699362
3,10,31,31.15,0.043498,8.76e-4,0.510451,-0.142697,3.681829
3,10,32,32.04,0.048998,9.94e-4,0.510569,-0.151859,3.695291
3,10,33,32.1,0.078812,0.001589,0.511163,-0.191429,3.753787
3,10,34,33.02,0.073285,0.001475,0.51105,-0.184787,3.769237
3,10,36,33.79,0.072125,0.001454,0.511028,-0.183461,3.768419
3,10,37,34.69,0.003305,6.7e-5,0.509641,-0.039672,3.612064
3,10,37,35.69,7.01e-4,1.4e-5,0.509589,-0.018359,3.574158
3,10,38,36.36,1e-6,0,0.509575,-7.78e-4,3.542891
3,10,39,36.47,0.00202,4.1e-5,0.509615,0.030886,3.482807
3,10,41,36.81,0.001946,3.9e-5,0.509614,0.030318,3.483694
3,10,42,37.73,7.31e-4,1.5e-5,0.509589,-0.018532,3.58849
3,10,43,38.19,0.042081,8.5e-4,0.510424,0.140472,2.994488
3,10,45,38.65,0.122003,0.002454,0.512028,0.239956,2.759391
3,10,45,39.65,0.118226,0.002394,0.511968,0.235857,2.72168
3,10,48,40.46,0.10733,0.002178,0.511753,0.224421,2.721112
3,10,49,40.75,1.5e-4,3e-6,0.509578,-0.008419,3.561799
3,10,50,40.91,0.011251,2.27e-4,0.509801,0.072505,3.37452
3,10,53,41.36,0.096595,0.001946,0.51152,0.210877,3.098521
3,10,54,41.62,0.08629,0.001756,0.51133,0.200192,3.133575
3,10,57,42.11,0.080742,0.001629,0.511203,0.191971,3.17836
3,10,65,42.15,0.055481,0.001117,0.510692,0.158573,3.267822
3,10,67,42.25,0.055481,0.001117,0.510692,0.158573,3.267823
3,10,69,42.3,0.058868,0.001185,0.51076,0.163521,3.175554
3,10,69,43.3,0.058868,0.001186,0.51076,0.163566,3.175557
3,10,74,43.68,0.054328,0.00111,0.510684,0.158296,3.182201
3,10,75,43.87,7.47e-4,1.5e-5,0.50959,0.01865,3.48431
3,10,77,44.79,7.63e-4,1.5e-5,0.50959,0.018848,3.483657
3,10,81,45.62,7.48e-4,1.5e-5,0.50959,0.018651,3.484307
3,10,81,46.62,7.48e-4,1.5e-5,0.50959,0.018655,3.484307
3,10,87,46.88,0.239415,0.004803,0.514378,0.340012,3.013274
3,10,89,47,0.244431,0.004904,0.514478,0.342633,3.127762
3,10,89,48,0.280947,0.005643,0.515218,0.37105,2.958047
3,10,91,48.24,0.376961,0.007549,0.517124,0.433778,2.81391
3,10,93,48.69,0.499246,0.009966,0.51954,0.50238,2.729085
3,10,93,49.69,0.676623,0.013487,0.523061,0.592416,2.583959
3,10,94,49.71,0.678736,0.013525,0.5231,0.59333,2.581498
3,10,95,49.87,0.68452,0.013642,0.523217,0.595709,2.568581
3,10,95,50.87,0.808349,0.016098,0.525672,0.647435,2.523728
3,10,96,51.13,0.839411,0.016647,0.526222,0.658959,2.512441
3,10,96,52.13,0.874107,0.018066,0.52764,0.681696,2.552734
3,10,96,53.13,0.867976,0.017691,0.527265,0.671813,2.59742
3,10,97,53.49,0.855344,0.017086,0.526661,0.659557,2.597977
3,10,98,53.88,0.847614,0.016796,0.52637,0.654105,2.597395
3,10,99,54.09,0.841313,0.016681,0.526255,0.652058,2.613176
3,10,100,54.31,0.837543,0.016622,0.526197,0.651101,2.627894
3,10,100,55.31,1.089797,0.021808,0.531383,0.744946,2.539556
3,10,101,55.79,1.197883,0.02358,0.533154,0.775546,2.488864
3,10,101,56.79,1.062897,0.021862,0.531436,0.74008,2.663138
