Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
4,5,83,92.34,0.017841,2.33e-4,0.539002,0.093404,3.889849
4,5,83,93.34,0.016522,2.29e-4,0.538998,0.091776,3.909861
4,5,83,94.34,0.014929,2.15e-4,0.538983,0.088171,3.934781
4,5,83,95.34,0.013139,1.91e-4,0.53896,0.082703,3.963686
4,5,83,96.34,0.011254,1.62e-4,0.538931,0.075704,3.995242
4,5,83,97.34,0.009386,1.31e-4,0.538899,0.067667,4.027888
4,5,83,98.34,0.007632,1.01e-4,0.538869,0.059172,4.059983
4,5,85,98.64,0.006967,9.1e-5,0.538859,0.056047,4.073406
4,5,85,99.64,0.001915,2.6e-5,0.538794,-0.0299,4.187937
4,5,87,99.75,0.003222,4.2e-5,0.538811,-0.03821,4.154239
4,5,87,100.75,0.025502,3.56e-4,0.539125,-0.11153,3.969039
4,5,87,101.75,0.067906,9.27e-4,0.539696,-0.181665,3.778815
4,5,88,102.46,0.104376,0.001344,0.540113,-0.220553,3.669865
4,5,89,103.38,0.029105,3.75e-4,0.539143,-0.11771,4.034701
4,5,89,104.38,0.030778,4.02e-4,0.539171,-0.120886,4.032395
4,5,90,105.1,0.030657,3.95e-4,0.539163,-0.119163,4.03181
4,5,90,106.1,2.2e-4,3e-6,0.538771,0.010218,4.268539
4,5,91,106.5,0.00809,1.04e-4,0.538873,0.061286,4.405321
4,5,91,107.5,0.0467,6.19e-4,0.539388,0.148335,4.705253
4,5,92,108.44,0.106436,0.00137,0.540138,0.219266,5.017023
4,5,93,108.97,0.107584,0.001407,0.540175,0.221584,5.121873
4,5,94,109.15,0.160652,0.002067,0.540836,0.268488,5.371836
4,5,94,110.15,0.142137,0.001874,0.540643,0.25333,5.208994
4,5,95,110.94,0.128075,0.00166,0.540428,0.237031,5.055214
4,5,96,111.16,0.215222,0.002775,0.541543,0.3053,5.379197
4,5,96,112.16,0.242091,0.003256,0.542025,0.33017,5.550547
4,5,96,113.16,0.254621,0.003334,0.542102,0.333935,5.600976
4,5,97,113.41,0.253983,0.003274,0.542043,0.330942,5.590158
4,5,98,113.94,0.182311,0.002342,0.541111,0.279367,5.288472
4,5,98,114.94,0.109499,0.001459,0.540227,0.220535,4.952861
4,5,100,115.52,0.071346,9.28e-4,0.539696,0.176109,4.745324
4,5,100,116.52,0.005617,7.3e-5,0.538841,0.04926,4.349067
4,5,101,116.59,0.004082,5.3e-5,0.538821,0.041917,4.331723
4,5,101,117.59,0.013824,1.85e-4,0.538953,0.078255,4.411092
4,5,101,118.59,0.028135,3.67e-4,0.539135,0.1098,4.48239
4,5,103,118.77,0.031015,4e-4,0.539169,0.114636,4.494155
4,5,104,118.99,0.033483,4.31e-4,0.5392,0.119017,4.518111
4,5,105,119.45,8.11e-4,1e-5,0.538779,0.018464,4.270255
4,5,105,120.45,0.01032,1.38e-4,0.538906,0.067143,4.355206
4,5,105,121.45,0.030442,4.06e-4,0.539175,0.115375,4.46273
4,5,106,122.43,0.057464,7.4e-4,0.539508,0.156049,4.570706
4,5,107,122.93,0.022297,2.87e-4,0.539056,0.097096,4.413141
4,5,107,123.93,0.083389,0.001087,0.539856,0.190483,4.701067
4,5,108,124.28,0.112279,0.001443,0.540212,0.220129,4.817543
4,5,109,125.22,0.1683,0.002162,0.540931,0.269283,5.027605
4,5,110,126.16,0.112956,0.001453,0.540222,0.218717,4.719091
4,5,110,127.16,0.067682,9.06e-4,0.539675,0.173908,4.623514
4,5,111,127.6,0.048974,6.4e-4,0.539409,0.146667,4.559753
4,5,111,128.6,0.026693,3.44e-4,0.539112,0.107001,4.457181
4,5,112,128.63,0.027267,3.51e-4,0.53912,0.108173,4.458023
4,5,112,129.63,0.214854,0.002929,0.541698,0.313636,4.584404
4,5,113,130.1,0.345711,0.004438,0.543206,0.386477,4.632503
4,5,114,130.23,0.439597,0.00563,0.544399,0.431664,4.780459
4,5,114,131.23,0.445227,0.005921,0.544689,0.439864,4.739865
4,5,115,131.88,0.423077,0.005415,0.544184,0.419823,4.692685
4,5,115,132.88,0.462522,0.005972,0.544741,0.442481,4.970906
4,5,116,133.24,0.474231,0.006102,0.54487,0.448137,5.043161
4,5,116,134.24,0.420253,0.005467,0.544235,0.423263,5.010415
4,5,117,134.35,0.411985,0.005303,0.544071,0.41685,5.000806
4,5,117,135.35,0.584701,0.007584,0.546352,0.49811,5.486521
4,5,118,136.02,0.703906,0.008976,0.547744,0.542012,5.77294
4,5,119,136.11,0.715445,0.009129,0.547898,0.546593,5.828065
4,5,119,137.11,0.88849,0.011607,0.550376,0.61965,5.815621
4,5,120,137.64,0.94996100000000006,0.012070000000000001,0.550839,0.633878,5.686743
4,5,120,138.64,1.124516,0.01431,0.553079,0.69236,6.419756
4,5,121,138.88,1.166925,0.014796,0.553565,0.704945,6.552068
4,5,121,139.88,1.582374,0.020422,0.559191,0.827924,7.314409
4,5,122,140.31,1.71214,0.021613,0.560381,0.851599,7.46117
4,6,1,0.01,0.005146,6.7e-5,0.538835,-0.049591,4.305035
4,6,3,0.64,0.120758,0.001559,0.540327,0.232326,4.063326
4,6,3,1.64,0.114849,0.001493,0.540262,0.22689,4.065377
4,6,4,2.23,0.11,0.001415,0.540184,0.22088,4.055887
4,6,4,3.23,0.089869,0.00118,0.539948,0.203597,4.132342
4,6,5,3.48,0.083295,0.001072,0.539841,0.194667,4.151688
4,6,5,4.48,0.081024,0.001103,0.539872,0.198857,4.118581
4,6,5,5.48,0.074442,0.001012,0.53978,0.192028,4.090322
4,6,7,6.24,0.06723,8.76e-4,0.539645,0.180009,4.075994
4,6,7,7.24,0.075221,9.75e-4,0.539744,0.189467,4.084439
4,6,8,7.6,0.078069,0.001004,0.539772,0.192177,4.082595
4,6,9,8.36,0.107844,0.001388,0.540156,0.228148,4.055112
4,6,9,9.36,0.263106,0.003469,0.542237,0.359506,4.007137
4,6,12,9.73,0.322484,0.004136,0.542905,0.39256,4.007279
4,6,13,10.13,0.235971,0.00304,0.541808,0.340006,3.958271
4,6,15,10.6,0.141522,0.001826,0.540594,0.262568,4.038043
4,6,16,10.74,0.183083,0.002359,0.541128,0.298143,3.982512
4,6,16,11.74,0.108558,0.001557,0.540326,0.241417,4.012444
4,6,16,12.74,0.044544,6.52e-4,0.53942,0.155864,4.089227
4,6,16,13.74,0.007615,1.03e-4,0.538871,0.061852,4.181743
4,6,17,14.1,0.002032,2.6e-5,0.538795,0.031198,4.212208
4,6,17,15.1,0.001168,1.5e-5,0.538784,-0.024157,4.282315
4,6,18,15.35,0.003146,4.1e-5,0.538809,-0.039699,4.312296
4,6,18,16.35,0.104185,0.001373,0.540141,-0.231822,4.767758
4,6,19,16.59,0.144499,0.001857,0.540625,-0.270013,4.886099
4,6,19,17.59,0.171286,0.002284,0.541053,-0.296505,4.956958
4,6,19,18.59,0.196965,0.002652,0.54142,-0.31701,4.992251
4,6,21,19.36,0.213839,0.002854,0.541622,-0.327385,4.990708
4,6,21,20.36,0.108762,0.001595,0.540363,-0.244536,5.297054
4,6,22,21.36,0.02813,3.62e-4,0.53913,-0.11634,5.104262
4,6,23,22.29,0.06097,7.85e-4,0.539553,-0.171463,5.64267
4,6,24,23.21,0.003574,4.6e-5,0.538814,-0.041193,4.545314
4,6,24,24.21,0.008683,1.15e-4,0.538884,-0.065765,4.742618
4,6,25,25.05,0.015056,1.94e-4,0.538963,-0.086103,4.914984
4,6,26,25.71,0.121798,0.001566,0.540335,-0.24251,6.300264
4,6,27,26.34,0.045887,5.9e-4,0.539359,-0.149338,5.336744
4,6,29,27.33,0.075302,9.89e-4,0.539758,-0.193034,5.70175
4,6,29,28.33,0.083045,0.001154,0.539922,-0.207599,5.751714
4,6,29,29.33,0.089033,0.001266,0.540035,-0.216698,5.748638
4,6,29,30.33,0.092745,0.001307,0.540076,-0.219544,5.690197
4,6,29,31.33,0.094059,0.001277,0.540045,-0.216446,5.584985
4,6,30,32.23,0.080685,0.001046,0.539815,-0.195659,5.355383
4,6,31,32.34,0.002833,3.7e-5,0.538805,-0.036691,4.398831
4,6,31,33.34,0.005857,8e-5,0.538848,0.05447,4.023292
4,6,34,34.02,0.026001,3.34e-4,0.539103,0.112037,3.800687
4,6,34,35.02,0.044192,5.78e-4,0.539346,0.146686,3.714604
4,6,34,36.02,0.066768,8.73e-4,0.539641,0.179959,3.649931
4,6,34,37.02,0.093064,0.001197,0.539965,0.210894,3.600462
4,6,35,37.05,0.093769,0.001206,0.539975,0.211714,3.599026
4,6,36,37.98,0.101076,0.0013,0.540068,0.218725,3.566221
4,6,36,38.98,0.089716,0.001184,0.539953,0.208345,3.59388
4,6,36,39.98,0.0754,9.72e-4,0.53974,0.188457,3.62695
4,6,39,40.04,0.07339,9.45e-4,0.539713,0.185786,3.63233
4,6,39,41.04,7.21e-4,1e-5,0.538778,0.019022,4.163947
4,6,39,42.04,0.048972,6.32e-4,0.5394,-0.153448,5.070335
4,6,40,42.08,0.051948,6.68e-4,0.53943700000000006,-0.157828,5.099507
4,6,40,43.08,0.031232,4.05e-4,0.539173,-0.121059,4.883678
4,6,41,43.16,0.029969,3.87e-4,0.539156,-0.118325,4.867581
4,6,41,44.16,0.035887,4.71e-4,0.539239,-0.129037,4.91126
4,6,44,44.88,0.008378,1.08e-4,0.538877,-0.061346,4.506909
4,6,44,45.88,0.025772,3.89e-4,0.539157,-0.1162,4.506424
4,6,44,46.88,0.046581,6.59e-4,0.539427,-0.151192,4.332318
4,6,45,47.38,0.05056,6.52e-4,0.539421,-0.15054,4.231694
4,6,46,47.49,0.016562,2.14e-4,0.538982,-0.086374,4.197727
4,6,46,48.49,0.010664999999999999,1.47e-4,0.538916,0.072173,4.295535
4,6,48,49.38,0.092401,0.00119,0.539959,0.206741,4.41589
4,6,49,50.29,0.083984,0.00108,0.539849,0.194534,4.357528
4,6,49,51.29,0.185502,0.002479,0.541247,0.294098,4.532402
4,6,49,52.29,0.311972,0.004034,0.542802,0.375119,4.723382
4,6,51,52.42,0.326306,0.004192,0.542961,0.382433,4.741111
4,6,51,53.42,0.172897,0.002321,0.541089,0.283953,4.542637
4,6,53,54.08,0.091116,0.001175,0.539943,0.20186,4.421993
4,6,53,55.08,0.082727,0.001079,0.539847,0.193496,4.43988
4,6,54,56.09,0.07333,9.43e-4,0.539712,0.181213,4.436609
4,6,54,57.09,0.088357,0.001144,0.539913,0.199184,4.486762
4,6,54,58.09,0.104427,0.00135,0.540119,0.21608,4.53485
4,6,55,58.83,0.116678,0.0015,0.540268,0.227623,4.567605
4,6,56,59.75,0.112098,0.001441,0.540209,0.224597,4.636084
4,6,56,60.75,0.159423,0.002055,0.540823,0.266596,4.783515
4,6,57,61,0.171416,0.002203,0.540971,0.275686,4.810833
4,6,58,61.92,0.163552,0.0021,0.540869,0.26935,4.739881
4,6,58,62.92,0.14289,0.001844,0.540612,0.252273,4.704583
4,6,59,63.35,0.133659,0.001719,0.540488,0.243639,4.679872
4,6,59,64.35,0.089311,0.00118,0.539949,0.202225,4.593271
4,6,60,64.59,0.077458,9.97e-4,0.539766,0.185982,4.559549
4,6,60,65.59,0.05456,7.31e-4,0.5395,0.158032,4.542069
4,6,61,66.03,0.043441,5.59e-4,0.539327,0.137784,4.510306
4,6,61,67.03,0.053665,7.03e-4,0.539471,0.153729,4.549531
4,6,62,67.92,0.062168,8.01e-4,0.539569,0.163638,4.565226
4,6,62,68.92,0.090604,0.001236,0.540004,0.204023,4.624117
4,6,63,69.48,0.100001,0.001286,0.540055,0.208755,4.623774
4,6,63,70.48,0.086538,0.001125,0.539894,0.193942,4.548837
4,6,64,70.72,0.082157,0.001057,0.539825,0.187714,4.523095
4,6,64,71.72,0.04543,6.03e-4,0.539371,0.141364,4.414787
4,6,65,72.36,0.02688,3.46e-4,0.539115,0.106911,4.352699
4,6,66,72.52,0.037819,4.87e-4,0.539256,0.12655,4.391694
4,6,66,73.52,0.144318,0.00189,0.540659,0.248619,4.776712
4,6,69,73.84,0.186443,0.002394,0.541163,0.279727,4.917907
4,6,69,74.84,0.115574,0.001512,0.540281,0.222533,4.687797
4,6,70,75.51,0.07679,9.96e-4,0.539764,0.180863,4.543818
4,6,71,76.37,0.134624,0.00173,0.540499,0.237243,4.779198
4,6,74,77.24,0.10105600000000001,0.0013,0.540068,0.206352,4.722409
4,6,74,78.24,0.057641,7.63e-4,0.539532,0.157825,4.579597
4,6,76,78.51,0.047817,6.27e-4,0.539395,0.142936,4.536606
4,6,76,79.51,0.103199,0.001358,0.540126,0.209766,4.707705
4,6,77,79.77,0.116843,0.001502,0.54027,0.220542,4.73542
4,6,77,80.77,0.05874,7.6e-4,0.539529,0.156813,4.497187
4,6,78,81.01,0.04712,6.07e-4,0.539375,0.140084,4.446768
4,6,78,82.01,0.001961,2.6e-5,0.538794,0.028815,4.261691
4,6,79,82.26,8e-6,0,0.538769,0.001824,4.244957
4,6,79,83.26,0.002389,3.1e-5,0.538799,0.031553,4.268127
4,6,80,83.95,0.006828,8.8e-5,0.538856,0.053288,4.296875
4,6,81,84.64,0.064839,8.35e-4,0.539603,0.164585,4.434692
4,6,82,85.63,0.026485,3.41e-4,0.53911,0.105674,4.398339
4,6,83,85.74,0.047491,6.12e-4,0.539381,0.141697,4.4985290000000004
4,6,83,86.74,0.014585,1.97e-4,0.538966,0.080733,4.47981
4,6,84,87.23,0.004929,6.3e-5,0.538832,0.045949,4.406385
4,6,85,87.84,0.008231,1.06e-4,0.538875,0.059341,4.457808
4,6,85,88.84,0.005851,7.7e-5,0.538845,-0.050386,3.964959
4,6,86,88.96,0.009147,1.18e-4,0.538886,-0.062424,3.88715
4,6,87,89.7,0.044741,5.76e-4,0.539345,-0.138868,3.516029
4,6,87,90.7,0.080439,0.001078,0.539846,-0.189914,3.24967
4,6,89,91.36,0.103686,0.001348,0.540117,-0.212573,3.125886
4,6,89,92.36,0.03979,5.23e-4,0.539292,-0.132914,3.536582
4,6,90,92.52,0.032027,4.14e-4,0.539182,-0.118316,3.612561
4,6,90,93.52,0.020228,2.62e-4,0.539031,-0.094402,3.707147
4,6,92,93.77,0.01782,2.3e-4,0.538998,-0.08847,3.73267
4,6,92,94.77,0.031044,4.05e-4,0.539173,-0.117003,3.60138
4,6,92,95.77,0.047666,6.2e-4,0.539388,-0.144581,3.484101
4,6,93,96.56,0.062532,8.04e-4,0.539573,-0.164745,3.400596
4,6,93,97.56,0.042039,5.46e-4,0.539314,-0.135719,3.513104
4,7,2,0.01,0.025414,3.27e-4,0.539096,0.103752,4.347959
4,7,2,1.01,0.048156,6.26e-4,0.539395,0.144185,4.377477
4,7,4,1.25,0.013661,1.76e-4,0.538945,0.076014,4.279339
4,7,4,2.25,0.050318,6.72e-4,0.539441,0.148179,4.305869
4,7,5,2.88,0.081059,0.001043,0.539811,0.184502,4.310852
4,7,5,3.88,0.096042,0.001261,0.540029,0.203728,4.349062
4,7,6,4.35,0.101074,0.001301,0.540069,0.207384,4.357983
4,7,6,5.35,0.141726,0.001822,0.54059,0.245008,4.444683
4,7,7,5.41,0.144727,0.0018600000000000001,0.540628,0.247565,4.450372
4,7,7,6.41,0.234862,0.003039,0.541807,0.316121,4.653334
4,7,8,6.65,0.256502,0.003292,0.542061,0.329012,4.691159
4,7,8,7.65,0.274182,0.003568,0.542337,0.343795,4.781513
4,7,9,7.89,0.274132,0.003517,0.542286,0.341704,4.774358
4,7,9,8.89,0.319995,0.004308,0.543077,0.377767,4.816458
4,7,9,9.89,0.357303,0.004817,0.543586,0.399659,4.789507
4,7,10,10.41,0.371992,0.004937,0.543706,0.404921,4.743747
4,7,11,10.84,0.381364,0.005045,0.543814,0.409231,4.742662
4,7,11,11.84,0.331765,0.00443,0.543199,0.382565,4.703431
4,7,12,12.43,0.291563,0.003741,0.542509,0.351641,4.637355
4,7,12,13.43,0.287823,0.003814,0.542583,0.355582,4.715587
4,7,13,13.99,0.273036,0.003503,0.542272,0.341651,4.713507
4,7,13,14.99,0.334372,0.004332,0.543101,0.380037,4.834266
4,7,14,15.24,0.345802,0.004432,0.543201,0.384437,4.834495
4,7,14,16.24,0.365629,0.00491,0.543679,0.405337,4.899363
4,7,14,17.24,0.374485,0.005078,0.543846,0.413074,4.894371
4,7,15,18.14,0.372408,0.004928,0.543697,0.407846,4.823418
4,7,16,18.54,0.395202,0.005214,0.543983,0.419554,4.86481
4,7,16,19.54,0.293994,0.003969,0.542738,0.368201,4.740503
4,7,17,20.41,0.202482,0.0026,0.541368,0.300199,4.600663
4,7,18,21.34,0.140778,0.001809,0.540578,0.24845,4.466067
4,7,19,22.28,0.18635,0.002394,0.541162,0.2875,4.593157
4,7,20,23.2,0.29842,0.003835,0.542604,0.358453,4.853905
4,7,20,24.2,0.311796,0.004147,0.542915,0.372751,4.007569
4,7,21,24.45,0.300816,0.003856,0.542625,0.359463,3.87953
4,7,21,25.45,0.343128,0.004408,0.543176,0.388293,3.890645
4,7,22,25.69,0.356668,0.004581,0.543349,0.39709,3.877354
4,7,22,26.69,0.779595,0.010985,0.549753,0.611884,3.41904
4,7,23,27.58,1.10928,0.01407,0.552839,0.69261,3.210366
4,7,23,28.58,1.319201,0.017074,0.555843,0.767008,3.564338
4,7,24,29.14,1.39617,0.017631,0.5564,0.782738,3.656552
4,7,24,30.14,1.218121,0.015539,0.554307,0.73431,3.542612
4,7,25,30.32,1.180548,0.014956,0.553724,0.720738,3.491444
4,7,26,30.67,1.184749,0.015018,0.553786,0.72258,3.508011
4,7,26,31.67,1.26259,0.016545,0.555313,0.75912,3.832909
4,7,26,32.67,1.292705,0.016854,0.555623,0.766313,4.037295
4,7,28,33.27,0.791541,0.010234,0.549002,0.607389,3.560103
4,7,29,33.36,0.786811,0.010019,0.548787,0.599317,3.336185
4,7,30,33.5,0.778142,0.009925,0.548693,0.596551,3.329923
4,7,30,34.5,0.765075,0.00991,0.548678,0.600174,3.349098
4,7,31,35.2,0.734834,0.00942,0.548188,0.588191,3.267479
4,7,32,35.64,0.461198,0.005922,0.544691,0.460597,3.480668
4,7,32,36.64,0.92365,0.01246,0.551228,0.6762,3.587363
4,7,33,37.43,1.30547,0.016629,0.555397,0.788285,3.778088
4,7,34,37.78,1.319998,0.016812,0.55558,0.794114,3.787358
4,7,34,38.78,1.536562,0.019836,0.558604,0.861897,4.249332
4,7,35,39.38,1.632627,0.020664,0.559432,0.878878,4.290632
4,7,36,40.35,1.922606,0.02411,0.562878,0.957025,4.762516
4,7,36,41.35,1.408913,0.018027,0.556796,0.832622,4.20654
4,7,37,41.46,1.349625,0.017131,0.5559,0.812386,4.118814
4,7,37,42.46,1.359413,0.017804,0.556572,0.832918,4.122961
4,7,37,43.46,1.309093,0.016795,0.555563,0.815789,3.767296
4,7,38,43.55,1.302187,0.016647,0.555416,0.812885,3.725347
4,7,39,43.88,1.281025,0.016502,0.555271,0.808761,3.714947
4,7,39,44.88,1.132963,0.015144,0.553913,0.774892,3.835232
4,7,40,45.47,0.980083,0.012497,0.551266,0.703389,3.833634
4,7,40,46.47,0.768922,0.009849,0.548617,0.613696,3.402815
4,7,41,46.5,0.747249,0.009584,0.548353,0.605097,3.384632
4,7,42,46.73,0.390238,0.005033,0.543801,0.438232,3.244985
4,7,42,47.73,0.364288,0.005084,0.543853,0.440747,3.289985
4,7,42,48.73,0.324003,0.004718,0.543486,0.425549,3.349321
4,7,42,49.73,0.271508,0.003929,0.542698,0.389957,3.4311
4,7,42,50.73,0.212896,0.002884,0.541652,0.33609,3.542969
4,7,44,51.22,0.18386,0.002362,0.54113,0.305306,3.605958
4,7,44,52.22,0.074702,0.001014,0.539783,0.202603,3.737011
4,7,45,53.17,0.010303,1.36e-4,0.538905,0.075434,4.019997
4,7,46,53.43,0.01946,2.51e-4,0.539019,-0.103396,4.660136
4,7,46,54.43,0.057619,7.81e-4,0.539549,-0.180335,4.976778
4,7,47,55.02,0.08427,0.001084,0.539853,-0.211337,5.094317
4,7,47,56.02,0.254281,0.003306,0.542074,-0.368528,6.269439
4,7,48,56.26,0.302219,0.003877,0.542646,-0.398974,6.555849
4,7,48,57.26,0.324493,0.004397,0.543165,-0.414765,6.668267
4,7,48,58.26,0.324819,0.004288,0.543057,-0.401538,6.511388
4,7,49,58.33,0.324206,0.004263,0.543031,-0.39989,6.494054
4,7,50,59.12,0.326336,0.004247,0.543015,-0.39735,6.423388
4,7,52,59.75,0.375266,0.004825,0.543594,-0.411613,6.478094
4,7,52,60.75,0.473095,0.006432,0.545201,-0.475545,6.957525
4,7,52,61.75,0.577102,0.008075,0.546844,-0.533412,7.439574
4,7,52,62.75,0.681814,0.00957,0.548339,-0.581577,7.874349
4,7,52,63.75,0.782308,0.010783,0.549552,-0.618484,8.216705
4,7,52,64.75,0.874894,0.011642,0.55041,-0.644091,8.437721
4,7,53,65.71,0.977122,0.012624,0.551392,-0.671874,8.429075
4,7,54,65.92,1.182808,0.014981,0.55375,-0.72537,7.170823
4,7,55,66.09,1.135661,0.01446,0.553229,-0.715116,7.099378
4,7,55,67.09,1.090807,0.014038,0.552806,-0.710211,7.096427
4,7,56,67.42,1.065845,0.013532,0.5523,-0.699092,7.004607
4,7,57,68.35,1.507369,0.019004,0.557772,-0.815348,8.533895
4,7,57,69.35,1.663929,0.020973,0.559742,-0.854947,10.099465
4,7,58,69.36,1.667205,0.02104,0.559809,-0.856254,10.113851
4,7,58,70.36,1.932225,0.025786,0.564555,-0.942597,11.128104
4,7,58,71.36,2.069377,0.026972,0.565741,-0.960469,11.094885
4,7,59,71.96,2.096618,0.026414,0.565183,-0.948854,10.662117
4,7,60,72.28,2.054283,0.025835,0.564604,-0.938726,10.483944
4,7,61,72.56,1.716121,0.021717,0.560485,-0.86215,9.018738
4,7,61,73.56,1.611047,0.020645,0.559413,-0.838994,9.108722
4,7,62,73.94,1.543385,0.019464,0.558232,-0.814273,8.941484
4,7,62,74.94,1.389726,0.018363,0.557131,-0.796239,8.521869
4,7,63,75.68,1.178527,0.014949,0.553718,-0.722722,7.533205
4,7,63,76.68,0.543247,0.007636,0.546404,-0.515497,6.772411
4,7,64,77.06,0.321388,0.004119,0.542888,-0.37835800000000003,6.377004
4,7,65,77.99,0.363375,0.004657,0.543426,-0.400122,6.558225
4,7,65,78.99,0.496716,0.006659,0.545428,-0.476358,7.352016
4,7,65,79.99,0.615176,0.008034,0.546803,-0.521463,7.917846
4,7,67,80.36,0.654573,0.008354,0.547122,-0.533608,8.061981
4,7,67,81.36,0.661104,0.008608,0.547376,-0.540181,7.843376
4,7,68,82.09,0.643618,0.008217,0.546986,-0.526595,7.474749
4,7,68,83.09,0.61004,0.008164,0.546933,-0.523098,7.356311
4,7,68,84.09,0.554834,0.007441,0.54621,-0.498871,6.984495
4,7,69,84.67,0.516335,0.006803,0.545572,-0.477187,6.689475
4,7,70,85.06,0.517886,0.006805,0.545573,-0.476764,6.66532
4,7,70,86.06,0.467987,0.006144,0.544912,-0.45169,6.37046
4,7,71,86.73,0.426983,0.005465,0.544234,-0.425658,6.067754
4,7,71,87.73,0.367909,0.004717,0.543485,-0.395952,5.765135
4,7,72,87.82,0.363941,0.004665,0.543433,-0.393857,5.739877
4,7,72,88.82,0.427623,0.005519,0.544287,-0.429201,5.9052
4,7,74,89.06,0.25495,0.003274,0.542042,-0.327179,5.121507
4,7,74,90.06,0.47023,0.006144,0.544913,-0.451007,5.771238
4,7,75,90.32,0.523449,0.006691,0.545459,-0.472099,5.896561
4,7,75,91.32,0.559812,0.007236,0.546005,-0.49093,6.151291
4,7,75,92.32,0.595117,0.007701,0.54647,-0.50696,6.362317
4,7,75,93.32,0.628888,0.008068,0.546836,-0.519958,6.513104
4,7,76,93.42,0.637874,0.008216,0.546985,-0.52485,6.465179
4,7,76,94.42,1.093031,0.014527,0.553295,-0.696671,3.500453
4,7,77,94.75,1.190207,0.015109,0.553878,-0.710115,3.224432
4,7,78,94.88,1.328511,0.016789,0.555558,-0.747855,3.273994
4,7,79,95.06,1.313919,0.016646,0.555415,-0.744728,3.276512
4,7,80,95.98,0.931075,0.011912,0.55068,-0.634513,3.264988
4,7,80,96.98,1.143116,0.014623,0.553391,-0.702497,3.328944
4,7,81,97.12,1.161445,0.014712,0.55348,-0.704514,3.312603
4,7,81,98.12,1.195534,0.015137,0.553905,-0.713974,3.326524
4,7,82,98.15,1.197521,0.015165,0.553933,-0.714673,3.327268
4,7,82,99.15,1.311905,0.016734,0.555503,-0.754834,3.593921
4,7,83,99.61,1.348788,0.017041,0.555809,-0.763356,3.607723
4,7,83,100.61,1.252465,0.015906,0.554675,-0.737009,3.642297
4,7,84,101.17,1.192622,0.015173,0.553941,-0.72133,3.564135
4,7,85,101.44,0.840249,0.010884,0.549653,-0.608628,3.36361
4,7,85,102.44,0.619974,0.008474,0.547242,-0.537851,3.609596
4,7,85,103.44,0.38888,0.005146,0.543915,-0.420909,4.057043
4,7,86,103.7,0.335087,0.004294,0.543063,-0.385084,4.181944
4,7,87,103.75,0.337851,0.004338,0.543107,-0.386994,4.18242
4,7,87,104.75,0.409102,0.005563,0.544332,-0.436332,4.230665
4,7,87,105.75,0.46525,0.006307,0.545075,-0.463257,4.237793
4,7,88,106.73,0.49877,0.006417,0.545185,-0.46648,4.181558
4,7,88,107.73,0.496302,0.006689,0.545458,-0.474,4.416182
4,7,88,108.73,0.47692,0.006516,0.545285,-0.46612,4.643997
4,7,88,109.73,0.438645,0.00578,0.544549,-0.43777,4.868783
4,7,89,110.1,0.423348,0.005424,0.544193,-0.423707,4.963128
4,7,90,110.38,0.487523,0.006263,0.545032,-0.455339,5.175274
4,7,91,110.73,0.468141,0.006049,0.544817,-0.4474,5.147162
4,7,91,111.73,0.373232,0.005003,0.543771,-0.405239,4.990736
4,7,92,112.57,0.270563,0.003491,0.542259,-0.337967,4.749486
4,7,94,112.73,0.11633,0.001502,0.540271,-0.22204,4.294318
4,7,94,113.73,0.087735,0.001248,0.540017,-0.202343,4.309456
4,7,94,114.73,0.059520000000000003,9.14e-4,0.539683,-0.173256,4.313256
4,7,94,115.73,0.034252,5.53e-4,0.539322,-0.134907,4.305698
4,7,94,116.73,0.014726,2.42e-4,0.53901,-0.089339,4.288741
4,7,94,117.73,0.003099,5e-5,0.538818,-0.040649,4.265833
4,7,94,118.73,7.6e-5,1e-6,0.53877,0.006201,4.240697
4,7,94,119.73,0.00477,6.7e-5,0.538835,0.047332,4.215832
4,7,96,120.5,0.002329,3e-5,0.538799,0.031995,4.214831
4,7,97,121.31,0.011487,1.48e-4,0.538917,0.070056,4.204792
4,7,97,122.31,0.019787,2.69e-4,0.539038,0.094223,4.190455
4,7,97,123.31,0.029214,3.95e-4,0.539164,0.113925,4.174194
4,7,98,124.18,0.037033,4.77e-4,0.539245,0.124929,4.15649
4,7,99,124.43,0.035214,4.54e-4,0.539222,0.121937,4.157907
4,7,100,124.65,0.018854,2.44e-4,0.539012,0.089743,4.155497
4,7,100,125.65,0.008249,1.15e-4,0.538883,0.061476,4.180608
4,7,101,126.35,0.002904,4e-5,0.538808,0.036219,4.204674
4,7,101,127.35,0.004388,5.9e-5,0.538828,-0.044581,4.31225
4,7,102,127.43,0.005519,7.4e-5,0.538842,-0.049887,4.32166
4,7,102,128.43,0.003067,4.4e-5,0.538812,-0.038183,4.294576
4,7,102,129.43,0.001195,1.7e-5,0.538786,-0.023834,4.269693
4,7,102,130.43,1.81e-4,3e-6,0.538771,-0.009025,4.251595
4,7,103,131.07,2e-6,0,0.538769,-9.93e-4,4.244849
4,7,103,132.07,0.007959,1.07e-4,0.538876,-0.059925,4.231016
4,8,2,0.01,0.21649,0.002781,0.54155,0.303051,3.660584
4,8,3,0.4,0.169496,0.002285,0.541054,0.27472,3.785072
